Date,FCT_SOURCE,POINT,Mean_spd,Variance_spd,sigma_spd,Q1,Q2_median_spd,Q3,Bowley_Skewness,NIU,bins_filled,entropy_norm,I_informativeness,Bowley_smoothed,Q2_norm,A_norm,ACI,coherence
2020-10-01,112,1.0,1.2,0.5725,0.7566372975210778,0.625,1.2,1.75,-0.0222222222222221,0.5639641438562877,7,0.6838610398450148,0.6838610398450148,-0.01111111111111105,-0.8790173564490003,-0.15059251059087997,-0.29147571431975156,0.5661867152803067
2020-10-01,115,1.2,1.2967135,1.04876072391775,1.0240901932533824,0.6527419535718292,1.2988617947818837,1.9376219253604752,-0.0057279362999313,0.7846832012479329,12,0.776508779165571,0.776508779165571,-7.687836884814978e-05,-0.8342487974725936,-0.001049942689199156,-0.2090075973857302,0.5004379567129398
2020-10-01,119,,1.25,0.125,0.3535533905932738,1.09375,1.25,1.40625,0.0,0.2672612419124244,5,0.29467389246733,0.29467389246733,0.0,-0.8579999616984019,0.0,-0.21449999042460047,0.5
2020-10-01,121,-0.28,-0.6175,1.6143187499999998,1.2705584402143806,-0.8636363636363636,-0.32,0.225,0.0012526096033402,0.6680214005320211,7,0.643644657605062,0.643644657605062,-0.05589543432876465,-0.9992979385527507,-0.6430606006463268,-0.6744382838690451,0.821304566295184
2020-10-01,127,0.5,0.43875,1.4734359375000003,1.2138516950187943,-0.0625,0.5795454545454546,1.1911764705882353,-0.0242601972807252,0.7584721581187331,10,0.7634450963146728,0.7634450963146728,0.026014231256544597,-0.9847720964688064,0.3410510977969353,-0.10688060150994617,0.332071197709762
2020-10-01,128,1.2,1.2825,1.5033187500000005,1.2260989968187723,0.8666666666666667,1.2625,1.7,0.05,0.9355718891807984,12,0.7164869256842776,0.7164869256842776,-0.07817460317460309,-0.8522413366843227,-0.7885727008344933,-0.685882522302886,0.8360271263159775
2020-10-01,131,1.2,1.175,0.406875,0.6378675411086536,0.75,1.2142857142857142,1.625,-0.0612244897959181,0.4721707376357116,6,0.6144302068121738,0.6144302068121738,0.1122448979591838,-0.8733288082600777,0.9109281930165092,0.0019218941195537679,0.102230083391193
2021-01-01,1,1.5,1.5,0.5875,0.7664854858377946,1.0892857142857142,1.5333333333333334,1.95,-0.0318118948824347,0.6258327785172864,10,0.6841643771979584,0.6841643771979584,-0.0597015678791735,-0.6640367702678489,-0.6725343647979515,-0.48336679008171785,0.7232937737472855
2021-01-01,2,0.8,0.8,0.0725,0.2692582403567252,0.6071428571428571,0.7857142857142857,0.9642857142857144,0.0,0.1815338686155987,3,0.3038276370677527,0.3038276370677527,3.469446951953615e-16,-0.969363250866983,4.7382922607497345e-15,-0.24234081271674346,0.4999999999999977
2021-01-01,4,0.7,0.77125,0.8086109375000001,0.8992279674809943,0.33,0.775,1.2875,0.0704960835509139,0.6023364258770229,9,0.6671905135751641,0.6671905135751641,0.035248041775456956,-0.970451936613454,0.4473557015717893,-0.07400017414925375,0.2829313965272934
