INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2021,90,4.8,,,,,,,,1,4,10,20,50,10,5,,,,,,,
2021,93,5.40795,,,,,,,,,,,10,60,30,,,,,,,,
2021,95,5.6769,0,0,0,0,0,.01,.07,.33,1.23,3.75,9.46,41.96,38.89,3.45,.85,,,,,,
2021,97,4.8,,,,,,,,,,,,,,,,,,,,,
2021,98,4.9,,,,,,,,,,,10,90,,,,,,,,,
2021,99,5.2,,,,,,,,,,,0,95,5,,,,,,,,
2021,101,5,,,,,,,,,,,20,70,10,,,,,,,,
2021,102,5.1,,,,,,,,,,,,,,,,,,,,,
2021,103,5,,,,,,,,,,,,,,,,,,,,,
2021,105,5,,,,,,,,,,,10,85,5,,,,,,,,
2021,107,5.0492796,,,,,,,,,,,,99.99,.01,,,,,,,,
2021,109,5.5,,,,,,,,,,,5,90,5,,,,,,,,
2021,110,5.57,0,0,0,0,0,0,0,0,0,0,.03,75.36,24.61,0,0,,,,,,
2021,112,5.2,,,,,,,,,5,10,20,35,20,10,,,,,,,
2021,114,5,,,,,,,,,,,,,,,,,,,,,
2021,115,5.1,1.55703,.65345,1.12867,1.56555,2.10327,2.73683,3.44927,4.21051,4.97816,5.70072,16.33854,27.93542,12.5,11.10381,4.03877,,,,,,
2021,117,5.4,,,,,,,,,,,,,,,,,,,,,
2021,118,5.2,,,,,,,,,,,,,,,,,,,,,
2021,119,,,,,,,,,,5,10,10,50,10,10,5,,,,,,
2021,121,5.616515,0,0,0,0,.5,.5,1,1,5,8,13,33,30,7,1,,,,,,
2021,127,4.8,0,0,0,0,0,0,0,9,15,17,22,26,10,1,0,,,,,,
2021,128,4.5,,,,,,,,,,,20,80,,,,,,,,,
2022,2,3.7,0,0,0,0,0,0,0,0,0,20,60,20,0,0,0,,,,,,
2022,4,4,5,2.5,2.5,2.5,5,5,5,5,5,7.5,10,25,7.5,7.5,5,,,,,,
2022,5,3.4,,,,,,,5,10,15,25,25,20,,,,,,,,,
2022,6,4,,,,,,,,5,10,10,45,25,5,,,,,,,,
2022,7,4.31837,,,,,,,,,,,,,,,,,,,,,
2022,14,8.3,0,0,0,0,0,0,0,0,0,0,0,6,38,25,31,,,,,,
2022,15,4.5,,,,,,,,,,5,30,65,,,,,,,,,
2022,16,4.7,0,0,0,1,4,6,7,9,10,11,14,16,10,8,4,,,,,,
2022,20,4.6,,,,,,,,,1,15,28,40,15,1,,,,,,,
2022,22,4.5,,,,,,,,,,,20,80,,,,,,,,,
2022,23,4.5,,,,,,,,5,10,15,25,35,10,,,,,,,,
2022,24,4.479975,,,,2,2,3,3,10,10,15,30,25,,,,,,,,,
2022,26,5.4,,,,,,5,5,5,5,10,20,35,15,,,,,,,,
2022,29,4.6,0,.5,.5,.5,1,1,1,2,5,7,20,45,14.5,2,0,,,,,,
2022,30,4.6,,,,,,,,,,,,,,,,,,,,,
2022,32,4.4,.3331,.3107,.624,1.0882,1.79,2.7609,3.9993,5.4407,6.951,8.3403,9.3981,36.4119,18.6196,3.6463,.2859,,,,,,
2022,36,5,,,,,,,,5,10,20,25,30,10,,,,,,,,
2022,37,4.3,,,,,,,,,,3,46,50,1,,,,,,,,
2022,38,4.19,,,,,,,,,,,20,80,,,,,,,,,
2022,39,4.73,,,,,,,,,5,5,35,55,,,,,,,,,
2022,41,4.4,,,,,,,,,,,50,50,,,,,,,,,
2022,45,,,,,,,,,,,,,,,,,,,,,,
2022,47,4.1,,,,,,,,,5,5,40,45,5,,,,,,,,
2022,48,4.8,,,,,,,,,,,,,,,,,,,,,
2022,49,4.5,,,,,,,,,,,,,,,,,,,,,
2022,54,4,,,,,,,,,,20,40,40,,,,,,,,,
2022,56,4.4,,,,,,,,,,,10,80,10,,,,,,,,
2022,61,4,,,,,,,,5,10,22.5,30,30,2.5,,,,,,,,
2022,63,3.9,,,,,,,,5,10,15,40,20,10,,,,,,,,
2022,65,4.3,,,,,,,,,,,25,75,,,,,,,,,
2022,68,4.6,,,,,,,,,,,,,,,,,,,,,
2022,73,4.2,,,,,,,,,5,15,35,40,5,,,,,,,,
2022,80,3.9,0,0,0,0,0,0,.52966,4.23729,8.79237,16.84322,27.11864,42.47882,0,0,0,,,,,,
2022,85,4.551558,,,.0002,.0015,.0114,.0682,.3194,1.171,3.3596,7.5439,13.2592,65.3898,8.8352,.0406,,,,,,,
2022,88,4.8,,,,,,,,,,,,,,,,,,,,,
2022,89,5,,,,,,,,3,8,10,20,38,12,7,2,,,,,,
2022,90,4.6,,,,,,,1,2,4,10,25,45,9,4,,,,,,,
2022,93,4.974272,,,,,,,,,,,22.5,60,17.5,,,,,,,,
2022,95,5.80075,0,0,0,0,0,.01,.07,.33,1.2,3.66,9.23,40.9,37.92,5.02,1.66,,,,,,
2022,97,3.7,,,,,,,,,,,,,,,,,,,,,
2022,98,3.7,,,,,,,,10,25,30,30,5,,,,,,,,,
2022,99,4,,,,,,,,,,,30,70,,,,,,,,,
2022,101,3.9,,,,,,,,,10,15,55,20,,,,,,,,,
2022,102,4,,,,,,,,,,,,,,,,,,,,,
2022,103,4.2,,,,,,,,,,,,,,,,,,,,,
2022,105,4.1,,,,,,,,,,,20,80,,,,,,,,,
2022,107,4.578329,,,,,,,.03,.25,1.42,5.39,13.57,75.64,3.7,,,,,,,,
2022,109,5.3,,,,,,1,1,1,2,5,15,55,15,5,,,,,,,
2022,110,4.61,.18,.21,.42,.77,1.33,2.16,3.27,4.64,6.17,7.7,9.01,38.61,20.86,4.32,.35,,,,,,
2022,112,4.4,,,,,,,,,5,15,25,30,15,10,,,,,,,
2022,114,5.2,,,,,,,,,,,,,,,,,,,,,
2022,115,5.3,1.29784,.5616,.98139,1.37877,1.87615,2.4727,3.15646,3.90262,4.67348,5.42064,16.11015,27.78398,13.5,12.18376,4.70046,,,,,,
2022,117,4.5,,,,,,,,,,,,,,,,,,,,,
2022,118,4.5,,,,,,,,,,,,,,,,,,,,,
2022,119,,,,,,,,,5,10,10,50,10,10,5,,,,,,,
2022,121,5.2768,.5,.5,.5,.5,.5,.5,1,1.5,6.5,15,20,25,20,7,1,,,,,,
2022,127,4.8,1,2,3,4,7,8,9,9,10,10,13,15,8,1,0,,,,,,
2022,128,4,,1,1,1,2,2,3,5,6,9,25,38,6,1,,,,,,,
2022Q2,2,4.2,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,,,,,,
2022Q2,4,3,10,2.5,2.5,5,5,5,5,7.5,10,15,10,7.5,5,5,5,,,,,,
2022Q2,5,3.7,,,,,,,,5,15,25,30,25,,,,,,,,,
2022Q2,6,4.8,,,,,,,,,,5,15,75,5,,,,,,,,
2022Q2,7,4.985279,,,,,,,,,,,,,,,,,,,,,
2022Q2,14,8.7,2,1,1,1,1,1,2,2,2,2,2,12,15,9,47,,,,,,
2022Q2,15,,,,,,,,,,,,,,,,,,,,,,
2022Q2,16,2.9,0,0,2,3,5,7,9,13,16,14,11,8,6,4,2,,,,,,
2022Q2,20,4.8,,,,,,,,,5,15,25,30,15,10,,,,,,,
2022Q2,22,4.7,,,,,,,,,,,20,80,,,,,,,,,
2022Q2,23,4.2,,,,,,,,5,10,20,28,32,5,,,,,,,,
2022Q2,24,5.9639668,,,,,,,3,2,5,10,30,30,20,,,,,,,,
2022Q2,26,6.2,5,2,2,2,2,2,2,5,5,10,15,24,24,,,,,,,,
2022Q2,29,4.9,0,.5,.5,.5,1,1,1,2,3,5,17,46.5,20,2,0,,,,,,
2022Q2,30,,,,,,,,,,,,,,,,,,,,,,
2022Q2,32,,,,,,,,,,,,,,,,,,,,,,
2022Q2,36,4,,,,,,,,5,10,20,25,30,10,,,,,,,,
2022Q2,37,4.4,,,,,,,,,1,7,39,49,4,,,,,,,,
2022Q2,38,4.52,,,,,,,,,,,20,80,,,,,,,,,
2022Q2,39,5.2,,,,,,,,,,5,25,45,25,,,,,,,,
2022Q2,41,,,,,,,,,,,,,,,,,,,,,,
2022Q2,45,,,,,,,,,,,,,,,,,,,,,,
2022Q2,47,4.4,,,,,,,,,,,,,,,,,,,,,
2022Q2,48,5.1,,,,,,,,,,,,,,,,,,,,,
2022Q2,49,5.2,,,,,,,,,,,,,,,,,,,,,
2022Q2,54,,,,,,,,,,,,,,,,,,,,,,
2022Q2,56,4,,,,,,,,,,,10,80,10,,,,,,,,
2022Q2,61,4.5,,,,,,,,,5,15,35,40,5,,,,,,,,
2022Q2,63,4.4,,,,,,,,,5,10,50,25,10,,,,,,,,
2022Q2,65,,,,,,,,,,,,,,,,,,,,,,
2022Q2,68,5.038,,,,,,,,,,,,,,,,,,,,,
2022Q2,73,3.5,,,,,,,,5,10,20,60,5,,,,,,,,,
2022Q2,80,,,,,,,,,,,,,,,,,,,,,,
2022Q2,85,5.061688,,,,.0001,.0014,.0109,.0659,.3103,1.1434,3.2967,7.4393,67.6392,19.866,.2267,.0001,,,,,,
2022Q2,88,5,,,,,,,,,,,,,,,,,,,,,
2022Q2,89,5.7,,,,,,,,2,3,5,10,40,28,10,2,,,,,,
2022Q2,90,5.2,,,,,,,,1,3,10,15,45,20,5,1,,,,,,
2022Q2,93,5.7,,,,,,,,,,,5,55,40,,,,,,,,
2022Q2,95,6.7291,0,0,0,0,.01,.05,.16,.47,1.22,2.82,5.85,22.24,44.52,15.04,7.62,,,,,,
2022Q2,97,4.3,,,,,,,,,,,,,,,,,,,,,
2022Q2,98,5.6,,,,,,,,,,15,20,60,5,,,,,,,,
2022Q2,99,5,,,,,,,,,,,,,,,,,,,,,
2022Q2,101,,,,,,,,,,,,,,,,,,,,,,
2022Q2,102,4.4,,,,,,,,,,,,,,,,,,,,,
2022Q2,103,,,,,,,,,,,,,,,,,,,,,,
2022Q2,105,4.1,,,,,,,,,,,,90,10,,,,,,,,
2022Q2,107,6.76701,,,,,,,,.03,.21,.92,3.06,7.65,72.11,15.94,.08,,,,,,
2022Q2,109,5.8,,,,,,,,,,,10,65,20,5,,,,,,,
2022Q2,110,,,,,,,,,,,,,,,,,,,,,,
2022Q2,112,5.1,,,,,,,,,5,10,25,35,15,10,,,,,,,
2022Q2,114,5.4,,,,,,,,,,,,,,,,,,,,,
2022Q2,115,6.4,.43889,.2228,.41513,.62568,.91337,1.29144,1.76857,2.34585,3.01373,3.75003,14.52241,24.69994,27.39216,15.6,3,,,,,,
2022Q2,117,5.3,,,,,,,,,,,,,,,,,,,,,
2022Q2,118,.7,,,,,,,,,,,,,,,,,,,,,
2022Q2,119,,,,,,,,,5,5,80,5,5,,,,,,,,,
2022Q2,121,5.84444,.5,.5,.5,.5,.5,.5,1,1.5,6.5,15,20,25,20,7,1,,,,,,
2022Q2,127,6,0,0,0,0,0,0,2,5,9.5,12.5,16,22,23,10,0,,,,,,
2022Q2,128,2,1,1,1,2,8,15,25,20,12,8,4,2,1,,,,,,,,
2023,2,2,0,0,0,0,0,0,30,60,10,0,0,0,0,0,0,,,,,,
2023,4,2.5,15,5,5,5,5,5,7.5,12.5,10,7.5,5,7.5,5,2.5,2.5,,,,,,
2023,5,1.9,,,,,5,15,35,30,10,5,,,,,,,,,,,
2023,6,1.7,,,,,5,25,50,10,5,5,,,,,,,,,,,
2023,7,1.614276,,,,,,,,,,,,,,,,,,,,,
2023,14,7.5,0,0,0,0,0,0,0,0,0,0,1,15,47,21,16,,,,,,
2023,15,2,,,,5,5,10,25,30,15,5,5,,,,,,,,,,
2023,16,2.4,1,2,5,6,7,9,13,15,14,10,8,4,3,2,1,,,,,,
2023,20,2,,,,,5,12,20,28,20,10,5,,,,,,,,,,
2023,22,2,,,,,,15,35,35,15,,,,,,,,,,,,
2023,23,2,,1,2,5,10,15,20,20,15,10,2,,,,,,,,,,
2023,24,1.54835,1,3,6,18,22,20,14,8,6,2,,,,,,,,,,,
2023,26,2.3,2,2,2,2,5,10,15,15,15,15,12,5,,,,,,,,,
2023,29,2.2,0,.5,.5,1,3,5,25,42,15,5,1,1,.5,.5,0,,,,,,
2023,30,2.2,,,,,,,,,,,,,,,,,,,,,
2023,32,2.4,2.4824,1.9443,3.4339,5.139,7.1094,9.0392,10.5801,11.4001,11.308,10.3258,8.68,16.3924,2.0906,.0741,.0007,,,,,,
2023,36,2,,,,,5,20,25,25,15,10,,,,,,,,,,,
2023,37,2.2,,,,,,2,21,52,24,1,,,,,,,,,,,
2023,38,2.64,,,,,,,,10,70,20,,,,,,,,,,,
2023,39,2.42,,,,,5,15,20,25,15,15,5,,,,,,,,,,
2023,41,3.4,,,,,,,,,,80,20,,,,,,,,,,
2023,45,,,,,,,,,,,,,,,,,,,,,,
2023,47,,,,,,,,,,,,,,,,,,,,,,
2023,48,,,,,,,,,,,,,,,,,,,,,,
2023,49,1.9,,,,,,,,,,,,,,,,,,,,,
2023,54,2.2,,,,,,,30,40,30,,,,,,,,,,,,
2023,56,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2023,61,,,,,,,,,,,,,,,,,,,,,,
2023,63,1.7,,,,,5,10,60,20,5,,,,,,,,,,,,
2023,65,2.2,,,,,,10,20,40,20,10,,,,,,,,,,,
2023,68,2.1,,,,,,,,,,,,,,,,,,,,,
2023,73,2,,,,,5,15,30,35,10,5,,,,,,,,,,,
2023,80,2.6,0,0,0,.63559,1.69492,5.61441,15.99576,28.07203,27.43644,15.7839,4.13136,.63559,0,0,0,,,,,,
2023,85,2.383245,.0597,.2162,.7685,2.2083,5.1302,9.6359,14.6336,17.9694,17.8418,14.3243,9.2989,7.8597,.0535,,,,,,,,
2023,88,1.7,,,,,,,,,,,,,,,,,,,,,
2023,89,2.1,,,2,3,7,10,18,37,10,8,5,,,,,,,,,,
2023,90,2.2,,,,4,7,12,15,30,12,10,8,2,,,,,,,,,
2023,93,2.0665131,,,,,,7.5,30,35,27.5,,,,,,,,,,,,
2023,95,2.7261,0,.04,.21,.85,2.67,6.49,12.31,18.19,20.93,18.74,13.07,4.4,1.58,.52,0,,,,,,
2023,97,1.9,,,,,,,,,,,,,,,,,,,,,
2023,98,2,,,,,10,25,30,30,5,,,,,,,,,,,,
2023,99,2,,,,,,,30,70,,,,,,,,,,,,,
2023,101,1.6,,,,,10,20,40,20,10,,,,,,,,,,,,
2023,102,2,,,,,,,,,,,,,,,,,,,,,
2023,103,2,,,,,,,,,,,,,,,,,,,,,
2023,105,2.2,,,,,,,20,80,,,,,,,,,,,,,
2023,107,1.586925,,.55,2.01,6.22,13.62,21.12,23.22,18.07,9.97,3.9,1.08,.24,,,,,,,,,
2023,109,2.1,,,,5,10,10,30,30,10,5,,,,,,,,,,,
2023,110,2.08,7.92,3.81,4.95,6.13,7.23,8.11,8.67,8.82,8.55,7.89,6.93,16.47,4.02,.47,.03,,,,,,
2023,112,2.5,,,,,,5,15,25,30,15,10,,,,,,,,,,
2023,114,3,,,,,,,,,,,,,,,,,,,,,
2023,115,,,,,,,,,,,,,,,,,,,,,,
2023,117,1.5,,,,,,,,,,,,,,,,,,,,,
2023,118,2.1,,,,,,,,,,,,,,,,,,,,,
2023,119,,,,,5,5,80,5,5,,,,,,,,,,,,,
2023,121,2.31139,2,3,4,5,9,12,18,18,14,8,4,1,1,.5,.5,,,,,,
2023,127,2.5,2.5,3.5,6,7,8,9,10,15,15,9,7,6,2,0,0,,,,,,
2023,128,1.5,,2,4,6,10,25,30,12,5,3,2,1,,,,,,,,,
2023Q2,2,2,0,0,0,0,0,0,40,50,10,0,0,0,0,0,0,,,,,,
2023Q2,4,2.5,15,5,5,5,5,5,7.5,12.5,10,7.5,5,7.5,5,2.5,2.5,,,,,,
2023Q2,5,2,,,,,5,15,35,30,10,5,,,,,,,,,,,
2023Q2,6,1.7,,,,,5,25,50,10,5,5,,,,,,,,,,,
2023Q2,7,1.66035,,,,,,,,,,,,,,,,,,,,,
2023Q2,14,10.4,1,0,0,0,0,1,1,1,1,1,2,8,12,8,64,,,,,,
2023Q2,15,,,,,,,,,,,,,,,,,,,,,,
2023Q2,16,2.8,0,0,2,3,5,7,9,13,16,14,11,8,6,4,2,,,,,,
2023Q2,20,2.1,,,,,5,10,25,30,20,10,,,,,,,,,,,
2023Q2,22,2.2,,,,,,,25,50,25,,,,,,,,,,,,
2023Q2,23,2.3,,1,2,5,8,12,18,21,18,10,5,,,,,,,,,,
2023Q2,24,1.5463899,1,3,6,18,22,20,14,8,6,2,,,,,,,,,,,
2023Q2,26,2.5,2,2,2,2,5,10,15,15,15,15,12,5,,,,,,,,,
2023Q2,29,2.3,0,.5,.5,1,3,5,18,34,30,5,1,1,.5,.5,0,,,,,,
2023Q2,30,,,,,,,,,,,,,,,,,,,,,,
2023Q2,32,,,,,,,,,,,,,,,,,,,,,,
2023Q2,36,2,,,,,5,20,25,25,15,10,,,,,,,,,,,
2023Q2,37,2.3,,,,,,3,13,45,33,6,,,,,,,,,,,
2023Q2,38,2.68,,,,,,,,10,70,20,,,,,,,,,,,
2023Q2,39,2.6,,,,,,5,15,20,25,15,10,10,,,,,,,,,
2023Q2,41,,,,,,,,,,,,,,,,,,,,,,
2023Q2,45,,,,,,,,,,,,,,,,,,,,,,
2023Q2,47,,,,,,,,,,,,,,,,,,,,,,
2023Q2,48,,,,,,,,,,,,,,,,,,,,,,
2023Q2,49,2.1,,,,,,,,,,,,,,,,,,,,,
2023Q2,54,,,,,,,,,,,,,,,,,,,,,,
2023Q2,56,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2023Q2,61,,,,,,,,,,,,,,,,,,,,,,
2023Q2,63,1.7,,,,,5,10,60,20,5,,,,,,,,,,,,
2023Q2,65,,,,,,,,,,,,,,,,,,,,,,
2023Q2,68,2.01505,,,,,,,,,,,,,,,,,,,,,
2023Q2,73,2.5,,,,,,,10,25,50,15,,,,,,,,,,,
2023Q2,80,,,,,,,,,,,,,,,,,,,,,,
2023Q2,85,2.381143,.0342,.1475,.5931,1.8882,4.7597,9.5004,15.0159,18.7948,18.6304,14.6248,9.0915,6.8897,.0298,,,,,,,,
2023Q2,88,2,,,,,,,,,,,,,,,,,,,,,
2023Q2,89,2.2,,,,3,5,8,12,37,20,8,5,2,,,,,,,,,
2023Q2,90,2.3,,,,1,3,10,12,25,20,15,6,5,3,,,,,,,,
2023Q2,93,2.2,,,,,,5,27.5,37.5,30,,,,,,,,,,,,
2023Q2,95,2.8313,0,.03,.16,.66,2.18,5.58,11.12,17.27,20.88,19.66,14.95,5.39,1.59,.53,0,,,,,,
2023Q2,97,,,,,,,,,,,,,,,,,,,,,,
2023Q2,98,1.4,,,,5,20,25,30,15,5,,,,,,,,,,,,
2023Q2,99,2.3,,,,,,,,,,,,,,,,,,,,,
2023Q2,101,,,,,,,,,,,,,,,,,,,,,,
2023Q2,102,2,,,,,,,,,,,,,,,,,,,,,
2023Q2,103,,,,,,,,,,,,,,,,,,,,,,
2023Q2,105,2,,,,,,,15,80,5,,,,,,,,,,,,
2023Q2,107,1.782088,,1.2,2.98,7.26,13.51,19.14,20.67,17,10.66,5.09,1.85,.64,,,,,,,,,
2023Q2,109,2.9,,,,,,5,5,15,35,25,10,5,,,,,,,,,
2023Q2,110,,,,,,,,,,,,,,,,,,,,,,
2023Q2,112,2.7,,,,,,5,10,20,30,20,10,5,,,,,,,,,
2023Q2,114,4.8,,,,,,,,,,,,,,,,,,,,,
2023Q2,115,,,,,,,,,,,,,,,,,,,,,,
2023Q2,117,1.5,,,,,,,,,,,,,,,,,,,,,
2023Q2,118,.5,,,,,,,,,,,,,,,,,,,,,
2023Q2,119,,,,,,5,10,10,50,10,10,5,,,,,,,,,,
2023Q2,121,2.49878,1,1,3,4,5,9,12,18,18,14,8,4,1,1,1,,,,,,
2023Q2,127,2.6,.5,1.5,2,3,7,11,14,16,17,13,9,3,2,1,0,,,,,,
2023Q2,128,2,1,1,2,3,8,15,20,20,15,8,4,2,1,,,,,,,,
2026,2,1.7,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,,,,,,
2026,4,1.2,8,2.5,5,10,16.5,25,15,5,2.5,2.5,2.5,2.5,1,1,1,,,,,,
2026,5,1.5,,,,5,10,35,35,10,5,,,,,,,,,,,,
2026,6,1.3,,,,,15,50,30,5,,,,,,,,,,,,,
2026,7,,,,,,,,,,,,,,,,,,,,,,
2026,14,2.8,1,1,2,3,5,8,10,12,14,13,11,19,1,0,0,,,,,,
2026,15,1.5,,,,5,15,25,30,20,5,,,,,,,,,,,,
2026,16,1.5,3,4,5,7,12,16,17,14,9,7,4,2,0,0,0,,,,,,
2026,20,1.4,,2,5,8,15,25,22,14,7,2,,,,,,,,,,,
2026,22,1.7,,,,,10,20,40,20,10,,,,,,,,,,,,
2026,23,1,1,2,5,14,21,22,18,12,4,1,,,,,,,,,,,
2026,24,1.1,,,16,28,22,20,14,,,,,,,,,,,,,,
2026,26,1.7,1,2,2,5,5,18,23,17,12,8,5,2,,,,,,,,,
2026,29,1.5,0,.5,1,5,7,33,40,8.3,3,1,.5,.5,.1,.1,0,,,,,,
2026,30,1,,,,,,,,,,,,,,,,,,,,,
2026,32,,,,,,,,,,,,,,,,,,,,,,
2026,36,1.5,,,,10,15,20,25,15,10,5,,,,,,,,,,,
2026,37,1.6,,,,,1,22,57,19,1,,,,,,,,,,,,
2026,38,1.48,,,,,,,70,30,,,,,,,,,,,,,
2026,39,1.5,,,,,15,35,35,15,,,,,,,,,,,,,
2026,41,,,,,,,,,,,,,,,,,,,,,,
2026,45,,,,,,,,,,,,,,,,,,,,,,
2026,47,,,,,,,,,,,,,,,,,,,,,,
2026,48,,,,,,,,,,,,,,,,,,,,,,
2026,49,,,,,,,,,,,,,,,,,,,,,,
2026,54,,,,,,,,,,,,,,,,,,,,,,
2026,56,1.3,,,,10,20,30,20,10,10,,,,,,,,,,,,
2026,61,,,,,,,,,,,,,,,,,,,,,,
2026,63,1.4,,,,5,10,45,30,10,,,,,,,,,,,,,
2026,65,1.6,,,,,,,,,,,,,,,,,,,,,
2026,68,1.35,,,,,,,,,,,,,,,,,,,,,
2026,73,1.3,,,,5,15,45,20,10,5,,,,,,,,,,,,
2026,80,1.2,.63559,1.37712,5.19068,12.92373,22.13983,27.11864,18.75,9.11017,2.33051,.3178,.10593,0,0,0,0,,,,,,
2026,85,1.25,1.2607,2.6435,6.0229,10.9836,16.0334,18.7357,17.5259,13.1236,7.8665,3.7743,1.4494,.58,.0005,,,,,,,,
2026,88,1,,,,,,,,,,,,,,,,,,,,,
2026,89,,,,,,,,,,,,,,,,,,,,,,
2026,90,1.6,,,2,5,7,15,20,17,12,10,7,4,1,,,,,,,,
2026,93,,,,,,,,,,,,,,,,,,,,,,
2026,95,2.0265,.01,.39,1.39,3.86,8.38,14.17,18.66,19.12,15.27,11.94,6.07,.74,0,0,0,,,,,,
2026,97,,,,,,,,,,,,,,,,,,,,,,
2026,98,1.3,,,,5,25,25,25,15,5,,,,,,,,,,,,
2026,99,1.7,,,,,,10,80,10,,,,,,,,,,,,,
2026,101,.9,1,3,7,15,30,25,15,3,1,,,,,,,,,,,,
2026,102,,,,,,,,,,,,,,,,,,,,,,
2026,103,,,,,,,,,,,,,,,,,,,,,,
2026,105,2.4,,,,,,,,80,20,,,,,,,,,,,,
2026,107,1.3,,,,,,,,,,,,,,,,,,,,,
2026,109,1.9,,,,,5,15,50,25,5,,,,,,,,,,,,
2026,110,1.8,11.02,4.5,5.58,6.6,7.48,8.1,8.4,8.32,7.89,7.15,6.21,14.59,3.66,.47,.03,,,,,,
2026,112,1.6,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2026,114,1.3,,,,,,,,,,,,,,,,,,,,,
2026,115,,,,,,,,,,,,,,,,,,,,,,
2026,117,1.2,,,,,,,,,,,,,,,,,,,,,
2026,118,.3,,,,,,,,,,,,,,,,,,,,,
2026,119,,,,5,5,80,5,5,,,,,,,,,,,,,,
2026,121,1.25,2,3,5,8,20,25,20,8,5,3,1,0,0,0,0,,,,,,
2026,127,1.5,1,2,4,8,12,18,20,17,10,5,2,1,0,0,0,,,,,,
2026,128,1.5,,2,4,6,10,25,30,12,5,3,2,1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
EXPECTED UNEMPLOYMENT RATE; PERCENTAGE OF LABOUR FORCE,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T5_5,F5_5T5_9,F6_0T6_4,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0
2021,2,7.8,0,0,0,0,10,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,4,7.8,,,,,10,80,10,,,,,,,,,,,,,,
2021,5,7.7,,,,,5,90,5,,,,,,,,,,,,,,
2021,6,7.8,,,,,15,70,15,,,,,,,,,,,,,,
2021,7,,,,,,,,,,,,,,,,,,,,,,
2021,14,7.7,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,15,7.7,,,,,10,85,5,,,,,,,,,,,,,,
2021,16,7.8,0,2,3,5,21,30,22,11,3,2,1,0,0,0,0,0,0,0,0,0,0
2021,20,7.7,,,,,5,90,5,,,,,,,,,,,,,,
2021,22,7.8,,,,,,90,10,,,,,,,,,,,,,,
2021,23,7.9,,,,,,75,25,,,,,,,,,,,,,,
2021,24,7.8,1,1,2,20,20,15,15,10,10,3,2,1,,,,,,,,,
2021,26,7.8,,,,,10,80,10,,,,,,,,,,,,,,
2021,29,7.7,0,.1,1,10,28,44,6,3,2,1,1,1,1,.5,.5,.5,.1,.1,.1,.1,0
2021,30,7.7,,,,,,,,,,,,,,,,,,,,,
2021,32,7.7,,,,.0032,9.1092,81.7577,9.1267,.0032,,,,,,,,,,,,,
2021,36,8,,,,5,15,30,35,10,5,,,,,,,,,,,,
2021,37,7.8,,,,,1,69,29,1,,,,,,,,,,,,,
2021,38,7.92,,,,,,80,20,,,,,,,,,,,,,,
2021,39,7.7328555478,,,,,,50,50,,,,,,,,,,,,,,
2021,41,7.8,,,,,30,60,10,,,,,,,,,,,,,,
2021,45,,,,,,,,,,,,,,,,,,,,,,
2021,47,7.7,,,,,5,90,5,,,,,,,,,,,,,,
2021,48,7.9,,,,,,,,,,,,,,,,,,,,,
2021,49,8.4,,,,,,,,,,,,,,,,,,,,,
2021,54,7.3,,,,,60,30,10,,,,,,,,,,,,,,
2021,56,7.5,,,,,40,50,10,,,,,,,,,,,,,,
2021,61,7.8,,,,,10,85,5,,,,,,,,,,,,,,
2021,63,7.8,,,,,,90,10,,,,,,,,,,,,,,
2021,65,7.8,,,,,15,70,15,,,,,,,,,,,,,,
2021,68,7.8,,,,,,,,,,,,,,,,,,,,,
2021,73,8,,,,,5,50,40,5,,,,,,,,,,,,,
2021,80,8.1,0,0,0,0,.21299,31.73589,63.68477,4.36635,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,85,7.81583,.785,1.9844,5.0719,10.1465,15.8889,19.4772,18.6906,14.0409,8.2568,3.8005,1.3692,.386,.0852,.0147,.002,.0002,,,,,
2021,88,7.8,,,,,,,,,,,,,,,,,,,,,
2021,89,,,,,,,,,,,,,,,,,,,,,,
2021,90,7.9,,1,5,7,17,25,20,12,7,3,2,1,,,,,,,,,
2021,93,,,,,,,,,,,,,,,,,,,,,,
