INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2025,14,1.7,0,0,1,5,11,19,24,21,12,6,1,0,,,,,,,,,
2025,15,2,,,,5,10,15,20,20,15,10,5,,,,,,,,,,
2025,16,1.3,,,,,,,,,,,,,,,,,,,,,
2025,20,,,,,,,,,,,,,,,,,,,,,,
2025,22,1.7,,,,,10,20,40,20,10,,,,,,,,,,,,
2025,23,2,,,,1,5,15,25,25,18,10,1,,,,,,,,,,
2025,24,1.3,1,2,4,12,16,20,22,14,4,3,2,,,,,,,,,,
2025,26,1.8,,,3,5,10,15,25,22,12,6,2,,,,,,,,,,
2025,29,1.4,0,1,1,5,7,37,40,7,1,.5,.5,0,,,,,,,,,
2025,30,1.5,,,,,5,45,45,5,,,,,,,,,,,,,
2025,32,,,,,,,,,,,,,,,,,,,,,,
2025,33,,,,,,,,,,,,,,,,,,,,,,
2025,37,2.1,,,,,,14,41,44,1,,,,,,,,,,,,
2025,38,,,,,,,,,,,,,,,,,,,,,,
2025,39,1.8,,,,5,15,20,25,20,10,5,,,,,,,,,,,
2025,41,,,,,,,,,,,,,,,,,,,,,,
2025,42,,,,,,,,,,,,,,,,,,,,,,
2025,45,1.76,,,,,,,,,,,,,,,,,,,,,
2025,47,,,,,,,,,,,,,,,,,,,,,,
2025,48,,,,,,,,,,,,,,,,,,,,,,
2025,49,,,,,,,,,,,,,,,,,,,,,,
2025,52,,,,,,,,,,,,,,,,,,,,,,
2025,54,,,,,,30,40,30,,,,,,,,,,,,,,
2025,56,1.3,,,,,20,40,40,,,,,,,,,,,,,,
2025,61,,,,,,,,,,,,,,,,,,,,,,
2025,62,,,,,,,,,,,,,,,,,,,,,,
2025,63,1.6,,,,,10,15,65,10,,,,,,,,,,,,,
2025,65,,,,,,,,,,,,,,,,,,,,,,
2025,68,,,,,,,,,,,,,,,,,,,,,,
2025,73,1.1,,,,5,30,45,20,,,,,,,,,,,,,,
2025,80,,,,,,,,,,,,,,,,,,,,,,
2025,85,1.75,.0183669954,.1470680905,.8720721799,3.5378552304,9.825075404,18.6870009039,24.3491300115,21.7381918556,13.2964406876,5.5707907634,1.5980623664,.3599455114,,,,,,,,,
2025,88,1.5,,,,,,,,,,,,,,,,,,,,,
2025,89,1.9,,,2.5,10,15,20,30,10,5,5,2.5,,,,,,,,,,
2025,90,1.5,0,3,5,7,15,15,20,17,10,6,2,0,,,,,,,,,
2025,91,1.4,0,0,0,5,10,40,30,15,0,0,0,0,,,,,,,,,
2025,93,,,,,,,,,,,,,,,,,,,,,,
2025,95,1.122261136,1.0983457222,3.2342761882,7.4172261935,13.2474510312,18.4267821678,19.9614948212,16.8408108674,11.0652012235,5.662158381,2.2564779285,.7003361527,.0894393228,,,,,,,,,
2025,97,,,,,,,,,,,,,,,,,,,,,,
2025,98,1.6,,,,5,10,25,30,25,5,,,,,,,,,,,,
2025,99,1.6,,,,,,30,70,,,,,,,,,,,,,,
2025,101,1.2,,,2.5,5,25,35,30,2.5,,,,,,,,,,,,,
2025,102,,,,,,,,,,,,,,,,,,,,,,
2025,103,,,,,,,,,,,,,,,,,,,,,,
2025,105,,,,,,,,,,,,,,,,,,,,,,
2025,107,,,,,,,,,,,,,,,,,,,,,,
2025,108,,,,,,,,,,,,,,,,,,,,,,
2025,110,,,,,,,,,,,,,,,,,,,,,,
2025,111,,,,,,,,,,,,,,,,,,,,,,
2025,112,,,,,,,,,,,,,,,,,,,,,,
2025,115,,,,,,,,,,,,,,,,,,,,,,
2025,117,,,,,,,,,,,,,,,,,,,,,,
2025,119,,,,,5,5,10,60,10,5,5,,,,,,,,,,,
2025,121,1.41,.5,1,2.5,5,15,25,25,15,7,3,.5,.5,,,,,,,,,
2025,127,1.7,5.5407383568,3.2049151374,5.5763395688,8.0579193385,10.4813830916,12.9354022877,12.2726225167,12.2728806689,10.4818240463,8.0584278463,5.5768087842,5.5407383568,,,,,,,,,
2025,128,2.2,,,1,2,5,10,18,27,18,16,3,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T5_9,F6_0T7_9,F8_0T9_9,F10_0,,,,,,
2021,1,4.7,,,,,,,1,2,3,5,30,46,10,3,,,,,,,
2021,2,3.6,0,0,0,0,0,0,0,0,10,30,50,10,0,0,0,,,,,,
2021,4,4.5,,,,5,5,5,5,5,7.5,10,15,32.5,10,,,,,,,,
2021,5,5,,,,,,,,,2.5,5,15,50,25,2.5,,,,,,,
2021,6,4.8,,,,,,,,,,10,20,55,15,,,,,,,,
2021,7,4.0334640567,,,,,,,,,,,,,,,,,,,,,
2021,8,3.5,,,,,,,,,10,25,35,25,5,,,,,,,,
2021,14,3.8,0,0,0,1,2,3,5,8,10,13,14,38,6,0,0,,,,,,
2021,15,4.3,,,,,,,,,5,10,30,55,,,,,,,,,
2021,16,3,1,1,2,3,4,6,8,10,14,16,14,10,6,3,2,,,,,,
2021,20,3.5,,,,,,,,3,9,25,30,20,10,3,,,,,,,
2021,22,4.2,,,,,,,,,,,45,55,,,,,,,,,
2021,23,4,,,,,,,,,10,20,30,35,5,,,,,,,,
2021,24,4.6,,,,,,,,5,8,12,20,35,20,,,,,,,,
2021,26,5.8,,,,,,,5,5,5,7,8,30,20,15,5,,,,,,
2021,29,4.3,0,.5,.5,.5,.5,1,1,2,7,10,20,50,5,2,0,,,,,,
2021,30,4.49,,,,,,,,,,10,30,55,5,,,,,,,,
2021,32,4.8,.18658133,.1870649209,.3917730868,.714214068,1.2287083923,1.9834667558,3.0088274515,4.2891008534,5.7455573261,7.2326133837,8.5557035119,37.3604202408,23.0588928786,5.5184612048,.5386145954,,,,,,
2021,33,3.7,,,,,0,2,5,10,14,25,21,11,10,2,,,,,,,
2021,37,4.2,,,,,,,,,,5,40,55,,,,,,,,,
2021,38,4.2332744342,,,,,,,,,,,20,80,,,,,,,,,
2021,39,4.04,,,,,,,5,10,10,15,20,25,15,,,,,,,,
2021,41,4.2,,,,,,,,,,,40,60,,,,,,,,,
2021,42,,,,,,,,,5,5,20,50,20,,,,,,,,,
2021,45,4.2,,,,,,5,5,10,15,15,15,15,10,10,,,,,,,
2021,47,4.1,,,,,,,,,5,10,20,45,15,5,,,,,,,
2021,48,3.9,,,,,,,,,,,80,20,,,,,,,,,
2021,49,5.1,,,,,,,,,,,,,,,,,,,,,
2021,52,4.2,0,0,0,0,0,0,0,1,4,12,27,41,12,3,0,,,,,,
2021,54,4,,,,,,,,,,20,50,30,,,,,,,,,
2021,56,4.1,,,,,,,,,,20,30,40,10,,,,,,,,
2021,61,3.9,,,,,,,,5,10,25,30,25,5,,,,,,,,
2021,62,4.3,,,,,,,,,,,,,,,,,,,,,
2021,63,3.6,,,,,,,,5,15,20,40,20,,,,,,,,,
2021,65,4,,,,,,,,2.5,5,12.5,20,60,,,,,,,,,
2021,68,4.1,,,,,,,,,,,,,,,,,,,,,
2021,73,4,,,,,,,,,5,20,40,35,,,,,,,,,
2021,80,3.5,0,0,0,0,0,0,0,.5246589717,9.758656873,38.7198321091,41.5529905562,9.44386149,0,0,0,,,,,,
2021,85,4.4678554662,.0000057045,.0000637621,.000610171,.0046702798,.0285955549,.1400803706,.5490777082,1.7223346501,4.3238604019,8.688249042,13.9742168123,61.9390259491,8.5751899321,.0540081722,.0000114892,,,,,,
2021,88,4.3,,,,,,,,,,,,,,,,,,,,,
2021,89,4.09,,,,,,,,2.5,7.5,10,35,35,10,,,,,,,,
2021,90,5.1,0,0,0,0,0,0,0,4,5,10,20,30,20,10,1,,,,,,
2021,91,3.9,0,0,0,0,0,0,0,0,5,30,40,20,5,0,0,,,,,,
2021,93,4.1,,,,,,,,,5,20,35,37.5,2.5,,,,,,,,
2021,95,4.5217052562,.0000001857,.0000885797,.0007499515,.0052557524,.030488733,.1464018614,.5819109962,1.914561291,5.2141645001,11.7544666297,21.9343046267,45.6300280777,12.6179673184,.1695008855,.000110611,,,,,,
2021,97,3.3,,,,,,,,,,,,,,,,,,,,,
2021,98,4,,,,,,,,,15,25,30,30,,,,,,,,,
2021,99,4.39,,,,,,,,,,,30,70,,,,,,,,,
2021,101,3.8,,,,,,,,,5,20,50,25,,,,,,,,,
2021,102,4,,,,,,,,,,,,,,,,,,,,,
2021,103,4,,,,,,,,,,,,,,,,,,,,,
2021,105,4.5,,,,,,,,,,,10,85,5,,,,,,,,
2021,107,3.92207072,0,.0000019107,.0000500384,.0009284811,.0119039904,.105526848,.6472552428,2.7485294201,8.0848761426,16.4810140167,23.2896998693,47.9978807643,.6322966976,.000036578,0,,,,,,
2021,108,4.58019853,,,,,,,,,.34,6.05,13.63,76.69,3.29,,,,,,,,
2021,110,4.04,0,0,0,0,.0000000002,.0000002543,.0001080118,.0140358372,.5665993168,7.2466611455,30.0036850112,62.1669954718,.0019149512,0,0,,,,,,
2021,111,4.2,,,,,,,,,,,,,,,,,,,,,
2021,112,4.6,,,,,,,,,5,10,20,35,20,10,,,,,,,
2021,115,4.3,1.5962921793,.7927452262,1.4324960201,2.0663895438,2.8555710371,3.7803832938,4.7944729936,5.825164055,6.7801256805,7.5601370837,8.075770541,30.8206673993,17.5472073987,5.2041994825,.8683780654,,,,,,
2021,117,3,,,,,,,,,,,,,,,,,,,,,
2021,119,4,,,,,,,,,5,10,10,50,10,10,5,,,,,,
2021,121,5.3781057452,.5,.5,.5,.5,.5,.5,1,1.5,6.5,12,20,30,20,5,1,,,,,,
2021,127,4,1,2,4,6,7,8,8.5,9,10,11,12,15,5,1.5,0,,,,,,
2021,128,4.4,,,,,1,1,2,5,6,10,20,40,15,,,,,,,,
2021Q4,1,5.5,,,,,,1,2,3,4,5,12,33,31,8,1,,,,,,
2021Q4,2,4.2,0,0,0,0,0,0,0,0,0,20,30,50,0,0,0,,,,,,
2021Q4,4,5,5.2631578947,2.6315789474,2.6315789474,2.6315789474,2.6315789474,2.6315789474,2.6315789474,2.6315789474,5.2631578947,7.8947368421,7.8947368421,31.5789473683,10.5263157895,7.8947368421,5.2631578947,,,,,,
2021Q4,5,4.4,,,,,,,,,5,15,35,35,10,,,,,,,,
2021Q4,6,5.1,,,,,,,,,,5,20,55,15,5,,,,,,,
2021Q4,7,5.5682080833,,,,,,,,,,,,,,,,,,,,,
2021Q4,8,3.7,,,,,,,,,10,22,38,25,5,,,,,,,,
2021Q4,14,3.3,19,3,3,3,4,4,3,4,4,4,4,15,12,5,13,,,,,,
2021Q4,15,,,,,,,,,,,,,,,,,,,,,,
2021Q4,16,3.7,1,1,2,3,4,5,7,8,9,15,16,15,11,3,0,,,,,,
2021Q4,20,4.5,,,,,,,,,5,15,25,30,15,10,,,,,,,
2021Q4,22,4.1,,,,,,,,,,,50,50,,,,,,,,,
2021Q4,23,4.9,,,,,,,,2,10,18,28,33,9,,,,,,,,
2021Q4,24,6.0751575902,,,,,,1,2,2.5,5,7.5,10,15,30,27,,,,,,,
2021Q4,26,6.1,5,2,2,2,2,2,2,5,5,10,15,24,24,,,,,,,,
2021Q4,29,4.6,0,.5,.5,.5,.5,1,1,2,7,10,20,35,20,2,0,,,,,,
2021Q4,30,4.78,,,,,,,,,,,,,,,,,,,,,
2021Q4,32,,,,,,,,,,,,,,,,,,,,,,
2021Q4,33,,,,,,,,,,,,,,,,,,,,,,
2021Q4,37,5.1,,,,,,,,,,5,40,55,,,,,,,,,
2021Q4,38,4.0904738382,,,,,,,,,,,40,60,,,,,,,,,
2021Q4,39,4.4,,,,,,,,,15,20,20,25,20,,,,,,,,
2021Q4,41,,,,,,,,,,,,,,,,,,,,,,
2021Q4,42,,,,,,,,,,,,,,,,,,,,,,
2021Q4,45,5.7,,,,,,,,,,,,,,,,,,,,,
2021Q4,47,3.6,,,,,,,,,,,,,,,,,,,,,
2021Q4,48,4.6,,,,,,,,,,,,,,,,,,,,,
2021Q4,49,5.8,,,,,,,,,,,,,,,,,,,,,
2021Q4,52,,,,,,,,,,,,,,,,,,,,,,
2021Q4,54,,,,,,,,,,,,,,,,,,,,,,
2021Q4,56,1.1,,,,10,20,40,20,10,,,,,,,,,,,,,
2021Q4,61,3.2,,,,,,,5,10,20,30,25,10,,,,,,,,,
2021Q4,62,,,,,,,,,,,,,,,,,,,,,,
2021Q4,63,1.5,,,,,10,35,40,10,5,,,,,,,,,,,,
2021Q4,65,-1.22,,,,,,,,,,,,,,,,,,,,,
2021Q4,68,4.6,,,,,,,,,,,,,,,,,,,,,
2021Q4,73,3.8,,,,,,,,5,10,25,40,15,5,,,,,,,,
2021Q4,80,,,,,,,,,,,,,,,,,,,,,,
2021Q4,85,4.8879229318,.0000012725,.0000152633,.0001577292,.001316896,.0088842623,.0484366719,.2134320239,.7601908995,2.1887908331,5.0949462513,9.5886568233,64.7718924655,17.0692908337,.2538315009,.0001562736,,,,,,
2021Q4,88,5,,,,,,,,,,,,,,,,,,,,,
2021Q4,89,4.1,,,,,,,,2.5,7.5,10,35,35,10,,,,,,,,
2021Q4,90,4.4,0,0,0,0,0,0,2,5,15,20,25,15,10,5,3,,,,,,
2021Q4,91,4.4,0,0,0,0,0,0,0,0,5,15,30,40,10,0,0,,,,,,
2021Q4,93,4.1,,,,,,,,,5,20,32.5,40,2.5,,,,,,,,
2021Q4,95,4.2600054496,.0000005983,.0002274361,.0017585379,.0112550335,.0596272233,.2614840026,.9491796251,2.8520322658,7.0935430094,14.6040974593,24.8879418389,41.2666430872,7.937999612,.0741765988,.0000336718,,,,,,
2021Q4,97,3.2,,,,,,,,,,,,,,,,,,,,,
2021Q4,98,3.9,,,,,,,,10,25,25,30,10,,,,,,,,,
2021Q4,99,4.92,,,,,,,,,,,,,,,,,,,,,
2021Q4,101,3.4,,,,,,,,,,,,,,,,,,,,,
2021Q4,102,3.9,,,,,,,,,,,,,,,,,,,,,
2021Q4,103,,,,,,,,,,,,,,,,,,,,,,
2021Q4,105,4.4,,,,,,,,,,,,90,10,,,,,,,,
2021Q4,107,3.9,0,.0164697874,.0598562892,.2233749787,.6996048639,1.8390158906,4.0574263009,7.5138670543,11.6798203591,15.2397340405,16.6913909072,39.0310985013,2.9308006258,.0175404011,0,,,,,,
2021Q4,108,8.1266764,,,,,,,,,,,,2.39,40.22,50.6,6.79,,,,,,
2021Q4,110,.68,23.7036667158,6.6303166471,7.3503919217,7.8270119873,8.0055429691,7.8649303951,7.4217832425,6.7271471539,5.8568330472,4.8978331122,3.934180678,7.9809463923,1.6073660962,.1744557992,.0175938424,,,,,,
2021Q4,111,,,,,,,,,,,,,,,,,,,,,,
2021Q4,112,5,,,,,,,,,5,15,25,30,15,10,,,,,,,
2021Q4,115,5.9,.224852545,.1488068747,.3067225831,.5109080996,.8152699329,1.2462977182,1.8251729795,2.5606382428,3.4415531949,4.431215728,5.4657972874,29.9367265381,29.4040337129,15.0647758771,4.6172286858,,,,,,
2021Q4,117,2.9,,,,,,,,,,,,,,,,,,,,,
2021Q4,119,,,,,,,,,5,5,80,5,5,,,,,,,,,
2021Q4,121,5.9923674562,.5,.5,.5,.5,.5,.5,1,1.5,6.5,12,20,25,25,5,1,,,,,,
2021Q4,127,2.1,.5,1,1.5,3,7,12,15,20,15,12,7,3,2,1,0,,,,,,
2021Q4,128,5,,,,,1,1,2,4,8,12,20,25,23,4,,,,,,,
2022,1,3.5,,,,,1,5,8,9,11,15,28,18,4,1,,,,,,,
2022,2,4.8,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,,,,,,
2022,4,4,5,2.5,2.5,2.5,5,5,5,5,5,7.5,7.5,25,10,7.5,5,,,,,,
2022,5,3,,,,,,,5,25,35,30,5,,,,,,,,,,
2022,6,3.7,,,,,,,,5,5,30,40,20,,,,,,,,,
2022,7,4.0041241372,,,,,,,,,,,,,,,,,,,,,
2022,8,4.4,,,,,1,2,3,5,10,15,22,25,15,2,,,,,,,
2022,14,2.9,0,1,2,3,5,7,10,11,13,12,12,22,2,0,0,,,,,,
2022,15,3.6,,,,,,,,5,5,35,40,15,,,,,,,,,
2022,16,4.9,0,0,0,1,2,3,6,8,9,10,12,25,18,5,1,,,,,,
2022,20,4.5,,,,,,,,,5,15,25,30,15,10,,,,,,,
2022,22,4.2,,,,,,,,,,,45,55,,,,,,,,,
2022,23,5,,,,,,,,5,10,15,25,30,15,,,,,,,,
2022,24,4.8,,,,,,1,2,4,6,10,15,32,30,,,,,,,,
2022,26,4.5,,,,,,5,5,5,10,15,20,35,5,,,,,,,,
2022,29,4.2,0,.5,.5,.5,.5,1,1,2,7,10,30,40,5,2,0,,,,,,
2022,30,3.89,,,,,,,,,10,25,35,30,,,,,,,,,
2022,32,4.3,1.7003022648,.9186822293,1.4739664038,2.0801931732,2.8326227156,3.7002178577,4.6446364664,5.6022448306,6.49319445,7.2317055431,7.7394319582,29.474172138,18.6152600159,6.2388238098,1.2545461436,,,,,,
2022,33,2.39,,,,2,7,9,15,20,21,14,8,3,1,,,,,,,,
2022,37,4.3,,,,,,,,,,2,44,54,,,,,,,,,
2022,38,4.0204838642,,,,,,,,,,,20,80,,,,,,,,,
2022,39,4.53,,,,,,,,,5,10,35,45,5,,,,,,,,
2022,41,4.5,,,,,,,,,,,25,75,,,,,,,,,
2022,42,,,,,,,,5,5,10,20,50,10,,,,,,,,,
2022,45,4.9,,,,,,,,10,10,15,15,20,15,15,,,,,,,
2022,47,3.5,,,,,,,,5,5,20,35,20,10,5,,,,,,,
2022,48,5.5,,,,,,,,,,,,,,,,,,,,,
2022,49,4.4,,,,,,,,,,,,,,,,,,,,,
2022,52,5,0,0,0,0,0,1,2,3,8,11,23,34,15,3,0,,,,,,
2022,54,4,,,,,,,,,,10,60,30,,,,,,,,,
2022,56,4,,,,,,,,,,30,40,30,,,,,,,,,
2022,61,,,,,,,,,,,,,,,,,,,,,,
2022,62,4.4,,,,,,,,,,,,,,,,,,,,,
2022,63,3.5,,,,,,,,5,20,30,30,15,,,,,,,,,
2022,65,4,,,,,,,,2.5,5,12.5,20,60,,,,,,,,,
2022,68,4.3,,,,,,,,,,,,,,,,,,,,,
2022,73,3,,,,,,,,10,30,40,15,5,,,,,,,,,
2022,80,2.8,0,0,0,0,.944386149,2.6232948583,9.9685204617,26.0230849948,31.2696747114,22.0356768101,6.5057712487,.629590766,0,0,0,,,,,,
2022,85,4.8552699774,.0000015142,.0000178943,.0001823589,.0015014792,.0099895458,.0537104159,.2334031688,.8198522396,2.3280130711,5.3443031619,9.9193051321,64.7332591831,16.3253935581,.2309325132,.0001347638,,,,,,
2022,88,4.6,,,,,,,,,,,,,,,,,,,,,
2022,89,3.33,,,,,,2.5,5,7.5,15,35,25,7.5,2.5,,,,,,,,
2022,90,3.2,0,0,0,1,2,5,7,10,15,25,20,10,4,1,0,,,,,,
2022,91,4.4,0,0,0,0,0,0,0,0,5,15,30,40,10,0,0,,,,,,
2022,93,3.3,,,,,,,,5,15,42.5,32.5,5,,,,,,,,,
2022,95,3.9119076493,.0000096005,.0017023447,.0099678774,.0490636121,.2030102665,.7061193891,2.0646190237,5.0746181097,10.4850005544,18.2110590665,26.5890977509,32.0447453161,4.5213014504,.039664003,.000021635,,,,,,
2022,97,3.5,,,,,,,,,,,,,,,,,,,,,
2022,98,3.6,,,,,,,5,10,20,25,30,10,,,,,,,,,
2022,99,4.34,,,,,,,,,,,30,70,,,,,,,,,
2022,101,4.1,,,,,,,,,10,20,30,40,,,,,,,,,
2022,102,3.7,,,,,,,,,,,,,,,,,,,,,
2022,103,4,,,,,,,,,,,,,,,,,,,,,
2022,105,3.8,,,,,,,,,,15,80,5,,,,,,,,,
2022,107,3.96415847,0,.0005965256,.0043351621,.027679182,.1402319435,.5638300531,1.7993387619,4.5581634349,9.1668409871,14.6363843087,18.5546915852,47.8450011749,2.6973862156,.0055206654,0,,,,,,
2022,108,4.3871038,,,,,,,,,1.51,8.8,16.66,72.17,.86,,,,,,,,
2022,110,3.31,1.4403758747,1.1892470475,1.9180083261,2.9099363962,4.1530910432,5.5758957961,7.0422807277,8.3669601411,9.3514271086,9.8320483468,9.7244730997,28.537517258,8.8144604443,1.0898879419,.0543904481,,,,,,
2022,111,,,,,,,,,,,,,,,,,,,,,,
2022,112,4.4,,,,,,,,,5,15,25,30,15,10,,,,,,,
2022,115,5.3,.5145048664,.3054710425,.5976641978,.9404779599,1.4177569351,2.0474666288,2.8326562981,3.7543350189,4.7668813138,5.798262792,6.7565306047,31.9827987739,25.3217755453,10.4533551171,2.5100629057,,,,,,
2022,117,4.5,,,,,,,,,,,,,,,,,,,,,
2022,119,3.8,,,,,,,,5,10,10,50,10,10,5,,,,,,,
2022,121,5.0514050699,.5,.5,.5,.5,.5,.5,1,1.5,6.5,15,20,25,20,7,1,,,,,,
2022,127,4,2,4,6,7,8,8,9,9,10,10,12,12,2,1,0,,,,,,
2022,128,3.7,,1,1,1,2,3,4,5,10,15,25,25,6,2,,,,,,,
2022Q4,1,3.5,,,,,1,5,8,9,11,15,28,18,4,1,,,,,,,
2022Q4,2,4.2,0,0,0,0,0,0,0,0,0,20,30,50,0,0,0,,,,,,
2022Q4,4,1.7,5,2.5,2.5,5,7.5,10,12.5,10,10,7.5,5,7.5,5,5,5,,,,,,
2022Q4,5,1.3,,,2,5,20,36,20,10,5,2,,,,,,,,,,,
2022Q4,6,2.5,,,,,,5,10,30,30,20,5,,,,,,,,,,
2022Q4,7,.8016013431,,,,,,,,,,,,,,,,,,,,,
2022Q4,8,3.3,,,,,1,2,3,10,17,25,20,15,5,2,,,,,,,
2022Q4,14,1.7,30,3,4,3,4,4,4,4,4,4,4,13,9,3,7,,,,,,
2022Q4,15,,,,,,,,,,,,,,,,,,,,,,
2022Q4,16,3.2,1,2,3,4,5,7,8,9,15,16,15,11,2,1,1,,,,,,
2022Q4,20,1.9,,,,,5,15,35,20,15,10,,,,,,,,,,,
2022Q4,22,2.9,,,,,,,,,50,40,10,,,,,,,,,,
2022Q4,23,2.6,,,1,7,8,9,10,14,16,12,10,8,5,,,,,,,,
2022Q4,24,1.7422757846,,,1,4,12,25,24,15,8,6,3,2,,,,,,,,,
2022Q4,26,3.2,,,,5,5,5,5,10,20,20,15,10,5,,,,,,,,
2022Q4,29,2.18,0,.5,.5,1,1.5,8,26,37,15,7,1,1,1,.5,0,,,,,,
2022Q4,30,2.01,,,,,,,,,,,,,,,,,,,,,
2022Q4,32,,,,,,,,,,,,,,,,,,,,,,
2022Q4,33,,,,,,,,,,,,,,,,,,,,,,
2022Q4,37,2,,,,,,,26,48,20,6,,,,,,,,,,,
2022Q4,38,2.9343505784,,,,,,,,,65,35,,,,,,,,,,,
2022Q4,39,3,,,,,,5,10,15,20,20,20,10,,,,,,,,,
2022Q4,41,,,,,,,,,,,,,,,,,,,,,,
2022Q4,42,,,,,,,,,,,,,,,,,,,,,,
2022Q4,45,3.3,,,,,,,,,,,,,,,,,,,,,
2022Q4,47,2.8,,,,,,,,,,,,,,,,,,,,,
2022Q4,48,4.1,,,,,,,,,,,,,,,,,,,,,
2022Q4,49,2.3,,,,,,,,,,,,,,,,,,,,,
2022Q4,52,,,,,,,,,,,,,,,,,,,,,,
2022Q4,54,,,,,,,,,,,,,,,,,,,,,,
2022Q4,56,.7,,,10,20,40,20,10,,,,,,,,,,,,,,
2022Q4,61,,,,,,,,,,,,,,,,,,,,,,
2022Q4,62,,,,,,,,,,,,,,,,,,,,,,
2022Q4,63,2.1,,,,,,10,30,40,15,5,,,,,,,,,,,
2022Q4,65,2.6,,,,,,,,,,,,,,,,,,,,,
2022Q4,68,2.5,,,,,,,,,,,,,,,,,,,,,
2022Q4,73,2.5,,,,,,,10,20,45,20,5,,,,,,,,,,
2022Q4,80,,,,,,,,,,,,,,,,,,,,,,
2022Q4,85,3.1964386803,.0046946723,.0231991654,.1085377926,.4143272106,1.2906149048,3.2807504549,6.8061364508,11.5239467129,15.9254356434,17.9630913811,16.5376704963,25.4226070647,.6980364939,.0009515013,.000000055,,,,,,
2022Q4,88,2.6,,,,,,,,,,,,,,,,,,,,,
2022Q4,89,1.6,,2.5,5,7.5,10,15,35,15,10,,,,,,,,,,,,
2022Q4,90,2.25,0,0,1,2,5,10,20,25,17,10,7,2,1,0,0,,,,,,
2022Q4,91,3,0,0,0,0,0,0,0,10,30,50,10,0,0,0,0,,,,,,
2022Q4,93,1.6,,,,,5,35,40,15,5,,,,,,,,,,,,
2022Q4,95,2.9059878363,.0010377507,.0627160906,.2387515803,.7640383948,2.0553498919,4.6479130825,8.835515314,14.1191132698,18.9663872315,21.4172376867,20.3303077212,8.3507872795,.2105147123,.000329962,.0000000322,,,,,,
2022Q4,97,1.9,,,,,,,,,,,,,,,,,,,,,
2022Q4,98,2.2,,,,,5,15,20,25,20,10,5,,,,,,,,,,
2022Q4,99,2.41,,,,,,,,,,,,,,,,,,,,,
2022Q4,101,3,,,,,,,,,,,,,,,,,,,,,
2022Q4,102,2.4,,,,,,,,,,,,,,,,,,,,,
2022Q4,103,,,,,,,,,,,,,,,,,,,,,,
2022Q4,105,3.3,,,,,,,,,10,80,10,,,,,,,,,,
2022Q4,107,,0,.7042568877,1.3014010224,2.9406836301,5.6629819943,9.2941886298,13.0003384241,15.4981481208,15.7467023638,13.6359166029,10.0637944257,11.8776554292,.2733591763,.0005732929,0,,,,,,
2022Q4,108,4.2486064,,,,,,,.89,4.17,7.59,11.01,14.43,54.48,7.43,,,,,,,,
2022Q4,110,,32.9536325699,7.5343814306,7.9052652278,7.9688304289,7.7175957196,7.1808979607,6.4192569678,5.5131526219,4.5490895104,3.6062689886,2.7466344683,4.9962454455,.8239085578,.0733931566,.0114469456,,,,,,
2022Q4,111,,,,,,,,,,,,,,,,,,,,,,
2022Q4,112,3.3,,,,,,,5,10,20,30,20,10,5,,,,,,,,
2022Q4,115,2.9,5.8214092034,2.1957362762,3.5601048064,4.5593882297,5.5938728755,6.574775053,7.4030645921,7.9855447328,8.2520137899,8.1691664072,7.7474349269,22.3538831005,8.1005320303,1.5263471211,.156726855,,,,,,
2022Q4,117,3.3,,,,,,,,,,,,,,,,,,,,,
2022Q4,119,,,,,,5,10,10,50,10,10,5,,,,,,,,,,
2022Q4,121,2.872959466,.5,.5,1,2,3,4,5,8,14,18,17,14,8,4,1,,,,,,
2022Q4,127,2.6,.5,1.5,2,3,7,11,14,16,17,13,9,3,2,1,0,,,,,,
2022Q4,128,3,1,1,2,2,4,6,9,10,13,15,20,10,6,1,,,,,,,
2023,1,2.5,,1,3,4,5,6,8,15,21,16,15,5,1,,,,,,,,
2023,2,2.3,0,0,0,0,0,0,20,40,40,0,0,0,0,0,0,,,,,,
2023,4,,,,,,,,,,,,,,,,,,,,,,
2023,5,1.8,,,,,5,25,35,30,5,,,,,,,,,,,,
2023,6,1.6,,,,,5,50,25,10,5,5,,,,,,,,,,,
2023,7,1.7219333649,,,,,,,,,,,,,,,,,,,,,
2023,8,2.5,,,2,3,5,10,15,20,25,15,5,,,,,,,,,,
2023,14,1.1,8,6,8,11,13,13,12,10,8,5,3,3,0,0,0,,,,,,
2023,15,2,,,,5,5,10,25,30,15,5,5,,,,,,,,,,
