INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2024,45,1.46,,,,,20,30,30,20,,,,,,,,,,,,,
2024,47,,,,,,,,,,,,,,,,,,,,,,
2024,49,1.6,,,,,,,,,,,,,,,,,,,,,
2024,54,1.7,,,,,,25,50,25,,,,,,,,,,,,,
2024,56,1.5,,,,,20,30,30,20,,,,,,,,,,,,,
2024,61,,,,,,,,,,,,,,,,,,,,,,
2024,63,1.5,,,,,,40,45,10,5,,,,,,,,,,,,
2024,65,,,,,,,,,,,,,,,,,,,,,,
2024,68,1.6,,,,,,,,,,,,,,,,,,,,,
2024,73,1.9,,,,,5,15,30,35,10,5,,,,,,,,,,,
2024,80,2.2,0,0,.1026694045,1.3347022587,4.1067761807,12.3203285421,21.7659137577,30.1848049282,21.2525667351,7.1868583162,1.5400410678,.205338809,0,0,0,,,,,,
2024,82,,,,,,,,,,,,,,,,,,,,,,
2024,85,1.8237539844,.326635555,.8811144708,2.4686558938,5.5917355228,10.2404434156,15.1634626681,18.1551408894,17.5763632272,13.7589531575,8.7088309782,4.4569323258,2.6642556381,.0074754662,.0000007915,0,,,,,,
2024,89,1.4,,2,3,7,10,30,25,10,8,5,,,,,,,,,,,
2024,90,1.7,0,1,3,5,10,20,25,15,12,7,2,0,0,0,0,,,,,,
2024,91,1.8,0,0,0,2.5,5,22.5,35,27.5,5,2.5,0,0,0,0,0,,,,,,
2024,93,1.3,,,,,22.5,40,27.5,10,,,,,,,,,,,,,
2024,95,2.2045027056,.001690763,.1757266936,.7270024961,2.3423966907,5.8777535053,11.4865252615,17.4820498557,20.721558505,19.1284093786,13.7518674851,7.6996481421,.6049706297,.0004005887,.0000000049,0,,,,,,
2024,97,,,,,,,,,,,,,,,,,,,,,,
2024,98,1.6,,,,5,10,30,35,15,5,,,,,,,,,,,,
2024,99,1.8,,,,,,,85,15,,,,,,,,,,,,,
2024,101,1.1,,,5,15,20,35,20,5,,,,,,,,,,,,,
2024,102,1.9,,,,,,,,,,,,,,,,,,,,,
2024,103,1.5,,,,,,,,,,,,,,,,,,,,,
2024,104,1.6,,,,,,,,,,,,,,,,,,,,,
2024,105,1.7,,,,,,,,,,,,,,,,,,,,,
2024,107,1.1916190199,0,2.2339211276,5.3834449733,12.0127083689,19.4002466861,22.6788486866,19.1912229719,11.7552080113,5.2112378167,1.6716030507,.3878578569,.0736983858,.0000020642,0,0,,,,,,
2024,109,1.9,0,0,0,5,5,10,30,30,15,5,0,0,0,0,0,,,,,,
2024,110,2.08,7.9520825689,3.8118447338,4.9523023304,6.1273332019,7.2198526898,8.1017294468,8.6580431383,8.8115922585,8.540468312,7.8831830447,6.9296952226,16.4770369578,4.0371868666,.4709579688,.0266912591,,,,,,
2024,112,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2024,114,1.9,,,,,,,,,,,,,,,,,,,,,
2024,115,,,,,,,,,,,,,,,,,,,,,,
2024,116,,,,,,,,,,,,,,,,,,,,,,
2024,117,1.5,,,,,,,,,,,,,,,,,,,,,
2024,118,2,,,,,,,,,,,,,,,,,,,,,
2024,119,1.7,,,,,5,5,80,5,5,,,,,,,,,,,,
2024,121,1.7,1,2,3,7,10,15,23,20,12,5,1,1,0,0,0,,,,,,
2024,127,1.6,3,4,6,7,8,15,20,15,10,7,5,0,0,0,0,,,,,,
2024,128,1.5,1,2,4,8,12,15,30,15,8,2,1,1,1,,,,,,,,
2024,135,,,,,,,,,,,,,,,,,,,,,,
2026,1,1.9,1,2,4,5,8,13,20,19,16,5,4,2,1,,,,,,,,
2026,2,1.6,0,0,0,0,0,30,55,10,5,0,0,0,0,0,0,,,,,,
2026,4,1.4,10,5,5,7.5,10,15,15,7.5,5,2.5,2.5,5,5,2.5,2.5,,,,,,
2026,5,1.5,,,,5,10,35,35,10,5,,,,,,,,,,,,
2026,6,1.3,,,,,15,50,30,5,,,,,,,,,,,,,
2026,7,,,,,,,,,,,,,,,,,,,,,,
2026,8,1.3,,,5,10,20,32,20,10,3,,,,,,,,,,,,
2026,14,2.8,1,1,2,3,5,8,10,13,13,13,11,19,1,0,0,,,,,,
2026,15,1.5,,,,5,15,25,30,20,5,,,,,,,,,,,,
2026,16,1.5,3,4,5,7,12,16,17,14,9,7,4,2,0,0,0,,,,,,
2026,20,1.4,,2,4,7,14,25,22,14,9,3,,,,,,,,,,,
2026,22,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2026,23,1.1,,1,5,12,19,21,18,13,7,3,1,,,,,,,,,,
2026,24,1,,2,10,15,25,20,15,10,2,1,,,,,,,,,,,
2026,26,1.7,1,2,2,5,5,18,23,17,12,8,5,2,,,,,,,,,
2026,29,1.5,0,.5,1,5,7,33,33.3,15,3,1,.5,.5,.1,.1,0,,,,,,
2026,30,1,,,,,,,,,,,,,,,,,,,,,
2026,32,,,,,,,,,,,,,,,,,,,,,,
2026,37,1.6,,,,,1,22,57,19,1,,,,,,,,,,,,
2026,38,1.48,,,,,,,70,30,,,,,,,,,,,,,
2026,39,1.5,,,,,15,35,35,15,,,,,,,,,,,,,
2026,41,,,,,,,,,,,,,,,,,,,,,,
2026,45,1.05,,,,10,25,30,20,10,5,,,,,,,,,,,,
2026,47,,,,,,,,,,,,,,,,,,,,,,
2026,49,1.3,,,,,,,,,,,,,,,,,,,,,
2026,54,,,,,,,,,,,,,,,,,,,,,,
2026,56,1.5,,,,,30,40,30,,,,,,,,,,,,,,
2026,61,,,,,,,,,,,,,,,,,,,,,,
2026,63,1.4,,,,,10,45,35,10,,,,,,,,,,,,,
2026,65,1.6,,,,,,,,,,,,,,,,,,,,,
2026,68,1.4,,,,,,,,,,,,,,,,,,,,,
2026,73,1.3,,,,5,15,45,20,10,5,,,,,,,,,,,,
2026,80,1.4,.5133470226,.5133470226,4.1067761807,7.5975359343,16.7351129363,22.9979466119,26.5913757701,14.5790554415,4.9281314168,1.2320328542,.1026694045,.1026694045,0,0,0,,,,,,
2026,82,,,,,,,,,,,,,,,,,,,,,,
2026,85,1.25,1.2607422566,2.6435272403,6.0228701875,10.9835559749,16.0334383589,18.7357156634,17.525900865,13.1236324477,7.8664603188,3.7742896125,1.4494130171,.5799797608,.0004742845,.000000012,0,,,,,,
2026,89,,,,,,,,,,,,,,,,,,,,,,
2026,90,1.6,0,2,5,7,15,20,17,12,10,7,4,1,0,0,0,,,,,,
2026,91,1.6,0,0,0,2.5,15,27.5,25,22.5,7.5,0,0,0,0,0,0,,,,,,
2026,93,,,,,,,,,,,,,,,,,,,,,,
2026,95,2.2384022764,.0014252126,.1557217893,.6572543047,2.1604482733,5.5307074349,11.0266573228,17.1211704212,20.7037684431,19.4980748314,14.3008036373,8.1687486579,.6747356693,.0004839958,.0000000064,0,,,,,,
2026,97,,,,,,,,,,,,,,,,,,,,,,
2026,98,1.4,,,,5,25,25,25,10,5,5,,,,,,,,,,,
2026,99,1.7,,,,,,10,80,10,,,,,,,,,,,,,
2026,101,.9,1,3,7,15,20,30,20,3,1,,,,,,,,,,,,
2026,102,,,,,,,,,,,,,,,,,,,,,,
2026,103,1.3,,,,,,,,,,,,,,,,,,,,,
2026,104,2.2,,,,,,,,,,,,,,,,,,,,,
2026,105,,,,,,,,,,,,,,,,,,,,,,
2026,107,1.2,,,,,,,,,,,,,,,,,,,,,
2026,109,1.9,0,0,0,5,5,10,40,25,10,5,0,0,0,0,0,,,,,,
2026,110,1.8,11.0632020971,4.5069645479,5.5751354041,6.5975486973,7.4690565904,8.0891873763,8.3810815473,8.3071351073,7.8769577368,7.1453214874,6.2007042543,14.600066217,3.6833623346,.4725550721,.0317215301,,,,,,
2026,112,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2026,114,1.2,,,,,,,,,,,,,,,,,,,,,
2026,115,,,,,,,,,,,,,,,,,,,,,,
2026,116,1.5,2.5,2.5,2.5,7.5,12,20,20,12,7.5,5,2.5,2.5,2.5,.5,.5,,,,,,
2026,117,,,,,,,,,,,,,,,,,,,,,,
2026,118,1.2,,,,,,,,,,,,,,,,,,,,,
2026,119,1.7,,,,,5,5,80,5,5,,,,,,,,,,,,
2026,121,1.25,2,3,5,8,20,25,20,8,5,3,1,0,0,0,0,,,,,,
2026,127,1.5,1,2,4,8,12,18,20,17,10,5,2,1,0,0,0,,,,,,
2026,128,1.5,1,2,4,8,12,15,30,15,8,2,1,1,1,,,,,,,,
2026,135,1.8,,,,,10,20,30,20,10,10,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
EXPECTED UNEMPLOYMENT RATE; PERCENTAGE OF LABOUR FORCE,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T5_5,F5_5T5_9,F6_0T6_4,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0
2022,1,7.5,,,3,14,28,29,20,5,1,,,,,,,,,,,,
2022,2,7,0,0,10,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,7,,2.5,15,25,30,10,10,5,2.5,,,,,,,,,,,,
2022,5,7.1,,,1,30,40,20,5,3,1,,,,,,,,,,,,
2022,6,7.3,,,,15,45,35,5,,,,,,,,,,,,,,
2022,7,,,,,,,,,,,,,,,,,,,,,,
2022,8,7.2,,,10,25,45,20,,,,,,,,,,,,,,,
2022,14,6.9,0,0,11,45,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15,7.2,,,5,25,40,25,5,,,,,,,,,,,,,,
2022,16,7.1,5,7,13,19,24,13,7,5,3,2,1,1,0,0,0,0,0,0,0,0,0
2022,20,7.1,,3,9,28,35,20,5,,,,,,,,,,,,,,
2022,22,7.2,,,,25,50,25,,,,,,,,,,,,,,,
2022,23,7.2,,,20,30,35,15,,,,,,,,,,,,,,,
2022,24,7.3,2,3,8,21,25,18,14,6,2,1,,,,,,,,,,,
2022,26,7,5,5,10,25,30,10,10,5,,,,,,,,,,,,,
2022,29,7.3,0,.8,5,16,45,23,5,2,1,1,.5,.5,.1,.1,0,0,0,0,0,0,0
2022,30,,,,,,,,,,,,,,,,,,,,,,
2022,32,6.9,.0710218266,1.5074078689,13.8445394163,39.0719676207,34.8352673558,9.7938983424,.8532401009,.022481905,.0001751664,.0000003967,.0000000003,0,0,0,0,0,0,0,0,0,0
2022,37,7.1,,,3,15,56,25,1,,,,,,,,,,,,,,
2022,38,7.58,,,,,40,60,,,,,,,,,,,,,,,
2022,39,7.1,,,10,40,40,10,,,,,,,,,,,,,,,
2022,41,6.7,,,10,80,10,,,,,,,,,,,,,,,,
2022,45,7.38,,,,10,80,10,,,,,,,,,,,,,,,
2022,47,7,,,5,40,45,5,5,,,,,,,,,,,,,,
2022,49,7.1,,,,,,,,,,,,,,,,,,,,,
2022,54,7,,,,45,45,10,,,,,,,,,,,,,,,
2022,56,7.2,,,,20,50,30,,,,,,,,,,,,,,,
2022,61,6.8,,5,22.5,35,27.5,10,,,,,,,,,,,,,,,
2022,63,6.9,,,,55,35,10,,,,,,,,,,,,,,,
2022,65,7.1,,2.5,5,15,60,15,2.5,,,,,,,,,,,,,,
2022,68,7.1,,,,,,,,,,,,,,,,,,,,,
2022,73,6.9,,,,,,,,,,,,,,,,,,,,,
2022,80,7.6,0,0,0,.3054989817,29.5315682281,64.1547861507,6.0081466395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,82,7.5,,,,,,,,,,,,,,,,,,,,,
2022,85,7.38,2.3851764342,4.5584858992,9.4106435994,15.2070637189,19.2364617201,19.0489898736,14.7667557174,8.9608742554,4.2563794051,1.5823952052,.4603868288,.1048100028,.0186674329,.0026007089,.0002833624,.0000241407,.0000016078,.0000000837,.0000000034,.0000000001,0
2022,89,,,,,,,,,,,,,,,,,,,,,,
2022,90,7,3,8,12,15,26,20,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,91,7.1,0,0,5,35,37.5,20,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,93,,,,,,,,,,,,,,,,,,,,,,
2022,95,7.1757090504,5.0263425334,9.9555527309,13.8975190775,15.9826417067,16.2208287125,14.1988367852,10.7198263408,6.9803626647,3.9203376927,1.8989967591,.7933781271,.2858850709,.088850113,.0238165991,.0055062606,.0010979664,.0001888324,.0000280104,.0000035836,.0000003954,.0000000376
2022,97,7.4,,,,,,,,,,,,,,,,,,,,,
2022,98,7.6,,,,5,30,35,15,10,5,,,,,,,,,,,,
2022,99,6.94,,,,55,45,,,,,,,,,,,,,,,,
2022,101,7.2,,,,25,65,10,,,,,,,,,,,,,,,
2022,102,7.5,,,,,,,,,,,,,,,,,,,,,
2022,103,7.2,,,,,,,,,,,,,,,,,,,,,
2022,104,7.3,,,,,,,,,,,,,,,,,,,,,
2022,105,7.4,,,,,,,,,,,,,,,,,,,,,
2022,107,6.5353117637,1.9132791741,10.1586053385,31.1496507465,36.4494674729,16.9709183057,3.126250446,.2254711432,.0062899867,.0000671146,.0000002714,.0000000004,0,0,0,0,0,0,0,0,0,0
2022,109,,,,,,,,,,,,,,,,,,,,,,
2022,110,,,,,,,,,,,,,,,,,,,,,,
2022,112,,,,,,,,,,,,,,,,,,,,,,
2022,114,7.5,,,,,,,,,,,,,,,,,,,,,
2022,115,7.3,7.8491069884,7.0018128374,10.8,13.2,20.0000000001,11,9.5206288682,8.9619974752,5.7787799863,3.2486882367,1.5922638769,.6803785056,.253458542,.0823142988,.0233048246,.0057518543,.0012375132,.0002320916,.0000379423,.0000054067,.0000007517
2022,116,7.1,0,0,2.4,30,36.5,15,7.5,5,1.3,.5,.2,.2,.2,.2,.2,.2,.2,.1,.1,.1,.1
2022,117,7.25,,,,,,,,,,,,,,,,,,,,,
2022,118,7.1,,,,,,,,,,,,,,,,,,,,,
2022,119,7.2,,,,10,80,10,,,,,,,,,,,,,,,
2022,121,6.8,0,3,20,60,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,127,7,,,,30,55,15,,,,,,,,,,,,,,,
2022,128,7.6,,,2,10,21,45,15,4,2,1,,,,,,,,,,,
2022,135,6.9,,,20,30,20,20,10,,,,,,,,,,,,,,
2022Nov,1,7.5,,,4,15,26,29,20,5,1,,,,,,,,,,,,
2022Nov,2,6.9,0,0,10,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022Nov,4,6.9,37.5,20,10,5,2.5,2.5,2.5,2.5,2.5,1,1,1,1,1,1,1,1,1,1,1,4
2022Nov,5,7.1,,,1,30,40,20,5,3,1,,,,,,,,,,,,
2022Nov,6,7.1,,,5,35,40,10,10,,,,,,,,,,,,,,
2022Nov,7,,,,,,,,,,,,,,,,,,,,,,
2022Nov,8,7.2,,,10,25,45,20,,,,,,,,,,,,,,,
2022Nov,14,6.8,2,9,24,32,22,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022Nov,15,,,,,,,,,,,,,,,,,,,,,,
2022Nov,16,7,4,7,16,21,23,16,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0
2022Nov,20,7,,7,12,25,30,18,8,,,,,,,,,,,,,,
2022Nov,22,7,,,,,,,,,,,,,,,,,,,,,
2022Nov,23,6.9,,5,24,31,30,10,,,,,,,,,,,,,,,
2022Nov,24,7.2,3,6,14,20,20,12,10,8,5,2,,,,,,,,,,,
2022Nov,26,7,5,5,10,25,30,10,10,5,,,,,,,,,,,,,
2022Nov,29,7.3,0,.8,5,16,45,23,5,2,1,1,.5,.5,.1,.1,0,0,0,0,0,0,0
2022Nov,30,,,,,,,,,,,,,,,,,,,,,,
2022Nov,32,6.7,,,,,,,,,,,,,,,,,,,,,
2022Nov,37,6.9,,3,10,55,27,5,,,,,,,,,,,,,,,
2022Nov,38,,,,,,,,,,,,,,,,,,,,,,
2022Nov,39,7,,,10,40,40,10,,,,,,,,,,,,,,,
2022Nov,41,,,,,,,,,,,,,,,,,,,,,,
2022Nov,45,,,,,,,,,,,,,,,,,,,,,,
2022Nov,47,6.8,,,,,,,,,,,,,,,,,,,,,
2022Nov,49,,,,,,,,,,,,,,,,,,,,,,
2022Nov,54,,,,,,,,,,,,,,,,,,,,,,
2022Nov,56,7.2,,,,20,50,30,,,,,,,,,,,,,,,
2022Nov,61,6.5,,10,27.5,37.5,20,5,,,,,,,,,,,,,,,
2022Nov,63,6.7,,,20,55,25,,,,,,,,,,,,,,,,
2022Nov,65,,,,,,,,,,,,,,,,,,,,,,
2022Nov,68,7,,,,,,,,,,,,,,,,,,,,,
2022Nov,73,6.9,,,,,,,,,,,,,,,,,,,,,
2022Nov,80,,,,,,,,,,,,,,,,,,,,,,
2022Nov,82,,,,,,,,,,,,,,,,,,,,,,
2022Nov,85,7.34,3.2328736114,5.2791961841,10.0209214245,15.2260753391,18.5193635851,18.0314269953,14.05396842,8.7684389236,4.3790568506,1.7504344934,.5599924413,.1433660741,.0293690039,.0048134455,.0006310854,.0000661795,.0000055501,.0000003722,.00000002,.0000000009,0
2022Nov,89,,,,,,,,,,,,,,,,,,,,,,
2022Nov,90,7,3,5,15,25,20,15,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0
2022Nov,91,6.9,0,2.5,20,35,25,15,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022Nov,93,,,,,,,,,,,,,,,,,,,,,,
2022Nov,95,7.0991003121,3.6109579965,9.3795034936,14.9458836393,18.1684005934,18.5476855111,15.400417166,10.4002788084,5.7125131636,2.5519912495,.9272586281,.2740263465,.0658648175,.0128761018,.0020473168,.0002647619,.0000278481,.0000023823,.0000001658,.0000000094,.0000000004,0
2022Nov,97,,,,,,,,,,,,,,,,,,,,,,
2022Nov,98,7.5,,,,10,40,25,10,10,5,,,,,,,,,,,,
2022Nov,99,6.82,,,,,,,,,,,,,,,,,,,,,
2022Nov,101,7.2,,,,,,,,,,,,,,,,,,,,,
2022Nov,102,,,,,,,,,,,,,,,,,,,,,,
2022Nov,103,,,,,,,,,,,,,,,,,,,,,,
2022Nov,104,6.9,,,,,,,,,,,,,,,,,,,,,
2022Nov,105,,,,,,,,,,,,,,,,,,,,,,
2022Nov,107,6.451587889,9.1220774675,14.9876411757,25.8015247491,25.8401512821,16.1561680965,6.3035021624,1.5334111972,.2323079625,.0218877532,.001280635,.0000464606,.0000010436,.0000000145,.0000000001,0,0,0,0,0,0,0
2022Nov,109,,,,,,,,,,,,,,,,,,,,,,
2022Nov,110,,,,,,,,,,,,,,,,,,,,,,
2022Nov,112,,,,,,,,,,,,,,,,,,,,,,
2022Nov,114,7.5,,,,,,,,,,,,,,,,,,,,,
2022Nov,115,,,,,,,,,,,,,,,,,,,,,,
2022Nov,116,6.9,0,2.5,11,25,25,17.5,10,5,1.3,.5,.3,.25,.25,.25,.25,.25,.25,.1,.1,.1,.1
2022Nov,117,,,,,,,,,,,,,,,,,,,,,,
2022Nov,118,6.9,,,,,,,,,,,,,,,,,,,,,
2022Nov,119,,,,,,,,,,,,,,,,,,,,,,
2022Nov,121,6.5,7,20,30,30,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022Nov,127,6.9,,,5,25,35,20,10,5,0,,,,,,,,,,,,
2022Nov,128,7.5,,,4,20,33,20,12,5,3,2,1,,,,,,,,,,
2022Nov,135,6.7,,10,20,20,20,20,10,,,,,,,,,,,,,,
2023,1,7.2,,1,14,24,28,20,7,3,2,1,,,,,,,,,,,
2023,2,6.8,0,0,25,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,4,6.7,37.5,20,10,5,2.5,2.5,2.5,2.5,2.5,1,1,1,1,1,1,1,1,1,1,1,4
2023,5,7,,,10,30,30,20,10,,,,,,,,,,,,,,
2023,6,7,,,10,35,40,10,5,,,,,,,,,,,,,,
2023,7,,,,,,,,,,,,,,,,,,,,,,
2023,8,7.2,,5,15,25,35,15,5,,,,,,,,,,,,,,
2023,14,6.4,15,17,21,20,15,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,15,7,,,10,35,40,10,5,,,,,,,,,,,,,,
2023,16,6.9,4,9,18,24,19,9,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0
2023,20,6.9,,8,20,30,25,10,7,,,,,,,,,,,,,,
2023,22,6.9,,,20,40,30,10,,,,,,,,,,,,,,,
2023,23,6.6,,10,28,30,25,7,,,,,,,,,,,,,,,
2023,24,7.05,3,8,12,22,24,15,8,5,2,1,,,,,,,,,,,
2023,26,7,5,10,15,20,15,10,10,5,5,3,2,,,,,,,,,,
2023,29,6.9,.5,2,15,50,25.7,2,1,1,1,.5,.5,.5,.1,.1,.1,0,0,0,0,0,0
2023,30,,,,,,,,,,,,,,,,,,,,,,
2023,32,6.5,5.5138402194,13.7070697686,27.6221684998,29.3136878206,17.1873939013,5.5619797862,.99141898,.0970797602,.005206355,.0001524571,.0000024307,.000000021,.0000000001,0,0,0,0,0,0,0,0
2023,37,6.5,,1,38,49,10,2,,,,,,,,,,,,,,,
2023,38,7.42,,,,10,80,10,,,,,,,,,,,,,,,
2023,39,6.8,,,15,40,25,15,5,,,,,,,,,,,,,,
2023,41,6.2,,25,60,15,,,,,,,,,,,,,,,,,
2023,45,7.32,,,,10,80,10,,,,,,,,,,,,,,,
2023,47,6.6,,5,35,40,15,5,,,,,,,,,,,,,,,
2023,49,6.9,,,,,,,,,,,,,,,,,,,,,
2023,54,6.8,,,,70,20,10,,,,,,,,,,,,,,,
2023,56,7.1,,,,30,50,20,,,,,,,,,,,,,,,
2023,61,,,,,,,,,,,,,,,,,,,,,,
2023,63,6.6,,,25,55,20,,,,,,,,,,,,,,,,
2023,65,6.9,,5,20,50,20,5,,,,,,,,,,,,,,,
2023,68,6.8,,,,,,,,,,,,,,,,,,,,,
2023,73,6.5,,,,,,,,,,,,,,,,,,,,,
2023,80,7.1,0,.4073319756,10.183299389,29.633401222,41.1405295315,15.0712830957,3.5641547862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,82,7.4,,,,,,,,,,,,,,,,,,,,,
2023,85,7.18,4.5015131444,6.6397928183,11.7371027905,16.6078822933,18.8117414268,17.0573027048,12.3809571898,7.1936162221,3.3455478219,1.2453273317,.3709862084,.0884391952,.0168691599,.0025742323,.00031423,.0000306782,.0000023951,.0000001495,.0000000075,.0000000003,0
2023,89,,,,,,,,,,,,,,,,,,,,,,
2023,90,7,3,9,12,25,20,15,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,91,6.8,0,2.5,22.5,35,25,12.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,93,,,,,,,,,,,,,,,,,,,,,,
2023,95,6.9820970482,6.3037747978,11.9627101524,15.8814907003,17.3396246431,16.4215471686,13.2526074828,9.1138417038,5.3409007805,2.6671068929,1.1349565,.411557854,.1271731576,.0334867421,.0075138622,.0014367011,.0002340898,.0000325021,.0000038455,.0000003877,.0000000333,.0000000024
2023,97,7.1,,,,,,,,,,,,,,,,,,,,,
2023,98,7.4,,,,15,40,20,10,5,5,5,,,,,,,,,,,
2023,99,6.67,,,,90,10,,,,,,,,,,,,,,,,
2023,101,7.1,,,10,25,40,15,10,,,,,,,,,,,,,,
2023,102,7.2,,,,,,,,,,,,,,,,,,,,,
2023,103,7,,,,,,,,,,,,,,,,,,,,,
2023,104,7,,,,,,,,,,,,,,,,,,,,,
2023,105,7.1,,,,,,,,,,,,,,,,,,,,,
2023,107,6.4921150512,15.8004360573,13.3877497388,19.1142645688,19.5209874655,15.5268034772,9.6179999605,4.6396133854,1.7427349048,.5096583398,.1160272517,.0205588815,.002834756,.0003041033,.0000253761,.0000016468,.0000000831,.0000000033,.0000000001,0,0,0
2023,109,,,,,,,,,,,,,,,,,,,,,,
2023,110,,,,,,,,,,,,,,,,,,,,,,
2023,112,,,,,,,,,,,,,,,,,,,,,,
2023,114,7.3,,,,,,,,,,,,,,,,,,,,,
2023,115,7.2,7.8491069884,7.0018128374,10.8,13.2,20.0000000001,11,9.5280227549,8.9619974752,5.7787799863,3.2486882367,1.5922638769,.6803785056,.253458542,.0823142988,.0178109582,.0042768721,.0008952468,.000163352,.0000259811,.0000036019,.0000004856
2023,116,6.8,0,2.5,11,27.5,22.5,17.5,10,5,1.3,.5,.3,.25,.25,.25,.25,.25,.25,.1,.1,.1,.1
2023,117,7,,,,,,,,,,,,,,,,,,,,,
2023,118,6.8,,,,,,,,,,,,,,,,,,,,,
2023,119,7.1,,,,10,80,10,,,,,,,,,,,,,,,
2023,121,6.2,7,20,40,25,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,127,6.8,,1,8,35,25,20,9,2,,,,,,,,,,,,,
2023,128,7.4,,,4,25,32,20,8,5,3,2,1,,,,,,,,,,
2023,135,6.6,,10,20,20,20,20,10,,,,,,,,,,,,,,
2023Nov,1,7.2,,2,14,25,26,20,6,4,2,1,,,,,,,,,,,
2023Nov,2,6.8,0,0,20,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023Nov,4,6.6,37.5,20,10,5,2.5,2.5,2.5,2.5,2.5,1,1,1,1,1,1,1,1,1,1,1,4
2023Nov,5,7,,,10,30,30,20,10,,,,,,,,,,,,,,
2023Nov,6,7,,,10,35,40,10,5,,,,,,,,,,,,,,
2023Nov,7,,,,,,,,,,,,,,,,,,,,,,
2023Nov,8,7.2,,5,15,25,35,15,5,,,,,,,,,,,,,,
2023Nov,14,6.8,11,12,16,17,17,12,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0
2023Nov,15,,,,,,,,,,,,,,,,,,,,,,
2023Nov,16,6.8,4,16,21,23,21,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023Nov,20,6.7,,12,22,33,18,10,5,,,,,,,,,,,,,,
2023Nov,22,6.7,,,,,,,,,,,,,,,,,,,,,
2023Nov,23,6.4,3,16,27,24,20,8,2,,,,,,,,,,,,,,
2023Nov,24,6.9,6,12,16,18,20,12,8,6,2,,,,,,,,,,,,
2023Nov,26,7,5,10,15,20,15,10,10,5,5,3,2,,,,,,,,,,
2023Nov,29,6.9,.5,2,19,45,24,4.7,1,1,1,.5,.5,.5,.1,.1,.1,0,0,0,0,0,0
2023Nov,30,,,,,,,,,,,,,,,,,,,,,,
2023Nov,32,6.4,,,,,,,,,,,,,,,,,,,,,
2023Nov,37,6.2,1,16,58,22,3,,,,,,,,,,,,,,,,
2023Nov,38,,,,,,,,,,,,,,,,,,,,,,
2023Nov,39,6.8,,,15,40,25,15,5,,,,,,,,,,,,,,
2023Nov,41,,,,,,,,,,,,,,,,,,,,,,
2023Nov,45,,,,,,,,,,,,,,,,,,,,,,
2023Nov,47,6.4,,,,,,,,,,,,,,,,,,,,,
2023Nov,49,,,,,,,,,,,,,,,,,,,,,,
2023Nov,54,,,,,,,,,,,,,,,,,,,,,,
2023Nov,56,7.1,,,,30,50,20,,,,,,,,,,,,,,,
2023Nov,61,,,,,,,,,,,,,,,,,,,,,,
2023Nov,63,6.4,,,55,35,10,,,,,,,,,,,,,,,,
2023Nov,65,,,,,,,,,,,,,,,,,,,,,,
2023Nov,68,6.6,,,,,,,,,,,,,,,,,,,,,
2023Nov,73,6.5,,,,,,,,,,,,,,,,,,,,,
